TimeSeries ID,train,validation
257,0.97702556848526,undefined
256,0.973473310470581,undefined
255,0.9754488468170166,undefined
254,0.973889946937561,undefined
253,0.9761651754379272,undefined
252,0.9765496850013733,undefined
251,0.974467396736145,undefined
250,0.9777522683143616,undefined
249,0.9760522842407227,undefined
248,0.9728198647499084,undefined
247,0.9739034175872803,undefined
246,0.972862720489502,undefined
245,0.9760276675224304,undefined
244,0.9719841480255127,undefined
243,0.9724611043930054,undefined
242,0.9725837111473083,undefined
241,0.9736907482147217,undefined
240,0.9746835827827454,undefined
239,0.974962055683136,undefined
238,0.9735137224197388,undefined
237,0.9749062657356262,undefined
236,0.9732986092567444,undefined
235,0.9710519313812256,undefined
234,0.9708843231201172,undefined
233,0.9734412431716919,undefined
232,0.9746370911598206,undefined
231,0.9738367199897766,undefined
230,0.9752327799797058,undefined
229,0.9751563668251038,undefined
228,0.9742436408996582,undefined
227,0.9712682366371155,undefined
226,0.9729753136634827,undefined
225,0.9761415123939514,undefined
224,0.9735099673271179,undefined
223,0.9721941351890564,undefined
222,0.973127007484436,undefined
221,0.9708399772644043,undefined
220,0.9732869863510132,undefined
219,0.9700482487678528,undefined
218,0.973595142364502,undefined
217,0.9719304442405701,undefined
216,0.9744164943695068,undefined
215,0.973521888256073,undefined
214,0.973883330821991,undefined
213,0.9718650579452515,undefined
212,0.9727144241333008,undefined
211,0.9756878614425659,undefined
210,0.9716075658798218,undefined
209,0.9735126495361328,undefined
208,0.9730126261711121,undefined
207,0.9685925841331482,undefined
206,0.9757145643234253,undefined
205,0.971095860004425,undefined
204,0.9726982116699219,undefined
203,0.9723610281944275,undefined
202,0.9739727973937988,undefined
201,0.9714589715003967,undefined
200,0.9742482304573059,0.9736131032307943
199,0.9722692370414734,undefined
198,0.9709171056747437,undefined
197,0.9714733362197876,undefined
196,0.9719138741493225,undefined
195,0.9720227718353271,undefined
194,0.9726877212524414,undefined
193,0.9722846746444702,undefined
192,0.9749676585197449,undefined
191,0.9724909663200378,undefined
190,0.9685503840446472,undefined
189,0.9694502949714661,undefined
188,0.9675712585449219,undefined
187,0.9739201664924622,undefined
186,0.9699795246124268,undefined
185,0.9720396399497986,undefined
184,0.9687216281890869,undefined
183,0.968059778213501,undefined
182,0.9670486450195312,undefined
